   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   29.10798 % ;  4960.000 ;   10.00000  ;     25 ; -4.182e-005 ;     4600 (processing) ; 1.980e-004 ;  4.098e-002 ;     4300 (processing) ;    12.116 
 1 ------------------------->   29.69484 % ;  5060.000 ;   10.00000  ;     31 ; 4.364e-005 ;     4600 (processing) ; 2.052e-004 ;  2.456e-002 ;     4300 (processing) ;    14.371 
 1 ------------------------->   30.23474 % ;  5152.000 ;   10.00000  ;     26 ; 3.304e-005 ;     4600 (processing) ; 1.420e-004 ;  1.329e-002 ;      900 (processing) ;    17.635 
 1 ------------------------->   30.82160 % ;  5252.000 ;   10.00000  ;     28 ; 2.402e-005 ;     4300 (processing) ; 9.937e-005 ;  1.469e-002 ;      900 (processing) ;    17.056 
 1 ------------------------->   31.40845 % ;  5352.000 ;   10.00000  ;     24 ; -8.013e-005 ;     4300 (processing) ; 3.028e-004 ;  1.268e-002 ;      900 (processing) ;    17.912 
 1 ------------------------->   31.99531 % ;  5452.000 ;   10.00000  ;      6 ; -8.705e-005 ;     4300 (processing) ; 5.035e-004 ;  1.416e-002 ;      900 (processing) ;    17.267 
 1 ------------------------->   32.58216 % ;  5552.000 ;   10.00000  ;     26 ; 5.688e-005 ;     4300 (processing) ; 2.495e-004 ;  2.929e-002 ;     4300 (processing) ;    13.551 
 1 ------------------------->   33.16901 % ;  5652.000 ;   10.00000  ;     26 ; 9.603e-005 ;     4600 (processing) ; 3.721e-004 ;  3.108e-002 ;     4300 (processing) ;    13.286 
 1 ------------------------->   33.75587 % ;  5752.000 ;   10.00000  ;      5 ; -5.991e-005 ;     1100 (processing) ; 4.628e-004 ;  1.359e-002 ;     4300 (processing) ;    17.506 
 1 ------------------------->   34.34272 % ;  5852.000 ;   10.00000  ;     30 ; 9.672e-005 ;     4300 (processing) ; 3.560e-004 ;  2.247e-002 ;     4300 (processing) ;    14.803 
 1 ------------------------->   34.92958 % ;  5952.000 ;   10.00000  ;      5 ; -9.209e-005 ;     1100 (processing) ; 6.902e-004 ;  4.613e-002 ;     4300 (processing) ;    11.648 
 1 ------------------------->   35.46948 % ;  6044.000 ;   10.00000  ;      5 ; -9.705e-005 ;     1100 (processing) ; 7.396e-004 ;  1.722e-002 ;     4300 (processing) ;    16.177 
 1 ------------------------->   36.05634 % ;  6144.000 ;   10.00000  ;     32 ; 8.765e-005 ;     4300 (processing) ; 3.270e-004 ;  3.194e-002 ;     4300 (processing) ;    13.166 
 1 ------------------------->   36.64319 % ;  6244.000 ;   10.00000  ;     25 ; -7.745e-005 ;     4600 (processing) ; 3.891e-004 ;  1.327e-002 ;      900 (processing) ;    17.643 
